mc_id,location_id,version,geometry,events,pure_class,mixed_dominant_class,mixed_second_dominant_class,s2_l2_bands,era5,cci_landcover_map,copernicus_dem,de_africa_climatology,event_arrays,s2cloudless_cloudmask,sen2cor_cloudmask,unetmobv2_cloudmask,earthnet_cloudmask,remarks,continent
mc_5.25_33.25_0.3.4,5.25_33.25,0.3.4,"POLYGON ((5.233933730636868 33.23627674717547, 5.263291956354033 33.23627674717547, 5.263291956354033 33.260944743262975, 5.233933730636868 33.260944743262975, 5.233933730636868 33.23627674717547))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_8.50_5.25_0.3.4,8.50_5.25,0.3.4,"POLYGON ((8.487012423601675 5.236983771970538, 8.51021021685791 5.236983771970538, 8.51021021685791 5.260238682622648, 8.487012423601675 5.260238682622648, 8.487012423601675 5.236983771970538))","[(643, '2016-02-29', '2016-03-16')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_26.00_-13.00_0.3.4,26.00_-13.00,0.3.4,"POLYGON ((25.986621748735747 -13.01314610987749, 26.01060155102121 -13.01314610987749, 26.01060155102121 -12.989631541177696, 25.986621748735747 -12.989631541177696, 25.986621748735747 -13.01314610987749))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_45.50_-16.25_0.3.4,45.50_-16.25,0.3.4,"POLYGON ((45.486331132729 -16.263252020190066, 45.51089245527485 -16.263252020190066, 45.51089245527485 -16.23952562255315, 45.486331132729 -16.23952562255315, 45.486331132729 -16.263252020190066))","[(39367, '2021-11-03', '2021-11-17')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_18.50_-18.50_0.3.4,18.50_-18.50,0.3.4,"POLYGON ((18.486273952119813 -18.513159848972418, 18.510949886673178 -18.513159848972418, 18.510949886673178 -18.489617439747363, 18.486273952119813 -18.489617439747363, 18.486273952119813 -18.513159848972418))","[(16709, '2018-10-15', '2018-10-21')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_25.50_-13.75_0.3.4,25.50_-13.75,0.3.4,"POLYGON ((25.486587373111004 -13.763142706825901, 25.510635998054866 -13.763142706825901, 25.510635998054866 -13.739634870825077, 25.486587373111004 -13.739634870825077, 25.486587373111004 -13.763142706825901))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_38.00_11.75_0.3.4,38.00_11.75,0.3.4,"POLYGON ((37.98670057768581 11.736874254545885, 38.010522610528085 11.736874254545885, 38.010522610528085 11.760347892894805, 37.98670057768581 11.760347892894805, 37.98670057768581 11.736874254545885))","[(34904, '2021-03-30', '2021-04-16')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_26.25_5.50_0.3.4,26.25_5.50,0.3.4,"POLYGON ((26.23700295050764 5.486979088325597, 26.260219710897676 5.486979088325597, 26.260219710897676 5.510243335759176, 26.23700295050764 5.510243335759176, 26.23700295050764 5.486979088325597))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_22.25_9.50_0.3.4,22.25_9.50,0.3.4,"POLYGON ((22.236800576619242 9.486885861318243, 22.26042240407272 9.486885861318243, 22.26042240407272 9.510336563909478, 22.236800576619242 9.510336563909478, 22.236800576619242 9.486885861318243))","[(35165, '2021-04-05', '2021-04-16')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_4.25_34.25_0.3.4,4.25_34.25,0.3.4,"POLYGON ((4.233835983271043 34.23633973400949, 4.263389914361922 34.23633973400949, 4.263389914361922 34.26088160792935, 4.233835983271043 34.26088160792935, 4.233835983271043 34.23633973400949))","[(5531, '2016-09-01', '2016-09-08')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_28.25_8.00_0.3.4,28.25_8.00,0.3.4,"POLYGON ((28.236885628126213 7.986922776128725, 28.260337228543435 7.986922776128725, 28.260337228543435 8.010299709407589, 28.236885628126213 8.010299709407589, 28.236885628126213 7.986922776128725))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_27.50_6.50_0.3.4,27.50_6.50,0.3.4,"POLYGON ((27.486961014142477 6.486958732471862, 27.51026172400864 6.486958732471862, 27.51026172400864 6.510263752617634, 27.486961014142477 6.510263752617634, 27.486961014142477 6.486958732471862))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_24.25_-15.50_0.3.4,24.25_-15.50,0.3.4,"POLYGON ((24.236515895323897 -15.513117517966144, 24.26070764712362 -15.513117517966144, 24.26070764712362 -15.489659879440376, 24.236515895323897 -15.489659879440376, 24.236515895323897 -15.513117517966144))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_26.50_-13.25_0.3.4,26.50_-13.25,0.3.4,"POLYGON ((26.486591205418318 -13.263163946174876, 26.510632113361464 -13.263163946174876, 26.510632113361464 -13.239613736493817, 26.486591205418318 -13.239613736493817, 26.486591205418318 -13.263163946174876))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_28.00_4.25_0.3.4,28.00_4.25,0.3.4,"POLYGON ((27.987059147403208 4.237013707864096, 28.01016340866248 4.237013707864096, 28.01016340866248 4.260208908356806, 27.987059147403208 4.260208908356806, 27.987059147403208 4.237013707864096))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_3.25_15.50_0.3.4,3.25_15.50,0.3.4,"POLYGON ((3.236401707639149 15.486771356819718, 3.2608218115989835 15.486771356819718, 3.2608218115989835 15.510450740401863, 3.236401707639149 15.510450740401863, 3.236401707639149 15.486771356819718))","[(18297, '2019-04-03', '2019-04-09')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_2.50_9.50_0.3.4,2.50_9.50,0.3.4,"POLYGON ((2.4868192101742417 9.486904282749178, 2.5104037810750603 9.486904282749178, 2.5104037810750603 9.510317998665103, 2.4868192101742417 9.510317998665103, 2.4868192101742417 9.486904282749178))","[(18297, '2019-04-03', '2019-04-09')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_17.75_-17.75_0.3.4,17.75_-17.75,0.3.4,"POLYGON ((17.736118817149155 -17.76335984061576, 17.761104884863343 -17.76335984061576, 17.761104884863343 -17.739417932017684, 17.736118817149155 -17.739417932017684, 17.736118817149155 -17.76335984061576))","[(16709, '2018-10-15', '2018-10-21')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_3.75_33.00_0.3.4,3.75_33.00,0.3.4,"POLYGON ((3.7341291946230903 32.9864058909469, 3.763096498178838 32.9864058909469, 3.763096498178838 33.01081546486771, 3.7341291946230903 33.01081546486771, 3.7341291946230903 32.9864058909469))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_3.00_33.75_0.3.4,3.00_33.75,0.3.4,"POLYGON ((2.984066405901437 33.736459083043776, 3.0131594392474423 33.736459083043776, 3.0131594392474423 33.760762160638876, 2.984066405901437 33.760762160638876, 2.984066405901437 33.736459083043776))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_4.25_32.50_0.3.4,4.25_32.50,0.3.4,"POLYGON ((4.234172711137985 32.486373497120255, 4.2630528821543505 32.486373497120255, 4.2630528821543505 32.51084793244249, 4.234172711137985 32.51084793244249, 4.234172711137985 32.486373497120255))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_24.50_5.50_0.3.4,24.50_5.50,0.3.4,"POLYGON ((24.487009581642464 5.486985659478451, 24.510213083911378 5.486985659478451, 24.510213083911378 5.51023662165923, 24.487009581642464 5.51023662165923, 24.487009581642464 5.486985659478451))","[(636, '2016-02-28', '2016-03-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_31.75_-12.50_0.3.4,31.75_-12.50,0.3.4,"POLYGON ((31.736660664020363 -12.513131390345627, 31.76056259245888 -12.513131390345627, 31.76056259245888 -12.489646260525465, 31.736660664020363 -12.489646260525465, 31.736660664020363 -12.513131390345627))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_29.00_-10.75_0.3.4,29.00_-10.75,0.3.4,"POLYGON ((28.986715031454462 -10.763152699297054, 29.010508048699215 -10.763152699297054, 29.010508048699215 -10.739625292606135, 28.986715031454462 -10.739625292606135, 28.986715031454462 -10.763152699297054))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_9.25_5.00_0.3.4,9.25_5.00,0.3.4,"POLYGON ((9.237024197073952 4.986991015434308, 9.260198421045407 4.986991015434308, 9.260198421045407 5.0102315100833, 9.237024197073952 5.0102315100833, 9.237024197073952 4.986991015434308))","[(33221, '2021-02-21', '2021-03-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_4.00_32.75_0.3.4,4.00_32.75,0.3.4,"POLYGON ((3.984150787425304 32.73638938612804, 4.0130748554177025 32.73638938612804, 4.0130748554177025 32.760832006660465, 3.984150787425304 32.760832006660465, 3.984150787425304 32.73638938612804))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_46.75_-20.00_0.3.4,46.75_-20.00,0.3.4,"POLYGON ((46.735923364278726 -20.013383038507246, 46.76130058070687 -20.013383038507246, 46.76130058070687 -19.989394555253917, 46.735923364278726 -19.989394555253917, 46.735923364278726 -20.013383038507246))","[(39367, '2021-11-03', '2021-11-17')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_3.00_15.75_0.3.4,3.00_15.75,0.3.4,"POLYGON ((2.986389915860369 15.736774525647263, 3.01083362947689 15.736774525647263, 3.01083362947689 15.76044753993814, 2.986389915860369 15.76044753993814, 2.986389915860369 15.736774525647263))","[(18297, '2019-04-03', '2019-04-09')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_3.50_33.25_0.3.4,3.50_33.25,0.3.4,"POLYGON ((3.484107933147602 33.236423009871395, 3.5131178100235467 33.236423009871395, 3.5131178100235467 33.260798308768415, 3.484107933147602 33.260798308768415, 3.484107933147602 33.236423009871395))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_3.25_33.50_0.3.4,3.25_33.50,0.3.4,"POLYGON ((3.2340870034269713 33.48644074116174, 3.263138790525788 33.48644074116174, 3.263138790525788 33.51078054010121, 3.2340870034269713 33.51078054010121, 3.2340870034269713 33.48644074116174))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_27.25_5.00_0.3.4,27.25_5.00,0.3.4,"POLYGON ((27.23702419707395 4.986991015434308, 27.260198421045406 4.986991015434308, 27.260198421045406 5.0102315100833, 27.23702419707395 5.0102315100833, 27.23702419707395 4.986991015434308))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_25.00_-14.75_0.3.4,25.00_-14.75,0.3.4,"POLYGON ((24.986537171044606 -14.763138920485963, 25.01068629601549 -14.763138920485963, 25.01068629601549 -14.73963857269114, 24.986537171044606 -14.73963857269114, 24.986537171044606 -14.763138920485963))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_29.75_-10.00_0.3.4,29.75_-10.00,0.3.4,"POLYGON ((29.736760359364233 -10.013136376320077, 29.760462651540927 -10.013136376320077, 29.760462651540927 -9.989641706615096, 29.736760359364233 -9.989641706615096, 29.736760359364233 -10.013136376320077))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_18.25_-17.00_0.3.4,18.25_-17.00,0.3.4,"POLYGON ((18.236406744068578 -17.013132311122725, 18.260816944609914 -17.013132311122725, 18.260816944609914 -16.98964502150239, 18.236406744068578 -16.98964502150239, 18.236406744068578 -17.013132311122725))","[(16709, '2018-10-15', '2018-10-21')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_28.00_6.50_0.3.4,28.00_6.50,0.3.4,"POLYGON ((27.986961607068114 6.48695934683466, 28.010261128926192 6.48695934683466, 28.010261128926192 6.510263178757876, 27.986961607068114 6.510263178757876, 27.986961607068114 6.48695934683466))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_25.50_4.50_0.3.4,25.50_4.50,0.3.4,"POLYGON ((25.487037742158094 4.48699602751624, 25.51018484008493 4.48699602751624, 25.51018484008493 4.51022637634295, 25.487037742158094 4.51022637634295, 25.487037742158094 4.48699602751624))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_27.75_4.75_0.3.4,27.75_4.75,0.3.4,"POLYGON ((27.737037120861615 4.736999635542376, 27.760185475714913 4.736999635542376, 27.760185475714913 4.760222940415514, 27.737037120861615 4.760222940415514, 27.737037120861615 4.736999635542376))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_30.50_-9.25_0.3.4,30.50_-9.25,0.3.4,"POLYGON ((30.486865389495843 -9.263058266222167, 30.510357589173445 -9.263058266222167, 30.510357589173445 -9.239719415488901, 30.486865389495843 -9.239719415488901, 30.486865389495843 -9.263058266222167))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_4.50_34.50_0.3.4,4.50_34.50,0.3.4,"POLYGON ((4.483759351216935 34.48631318417839, 4.513466583442952 34.48631318417839, 4.513466583442952 34.51090816990714, 4.483759351216935 34.51090816990714, 4.483759351216935 34.48631318417839))","[(5531, '2016-09-01', '2016-09-08')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_18.50_-19.00_0.3.4,18.50_-19.00,0.3.4,"POLYGON ((18.486231457931805 -19.01316504453065, 18.510992432755366 -19.01316504453065, 18.510992432755366 -18.9896122222076, 18.486231457931805 -18.9896122222076, 18.486231457931805 -19.01316504453065))","[(32301, '2020-10-16', '2020-10-28')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_29.50_-10.25_0.3.4,29.50_-10.25,0.3.4,"POLYGON ((29.486744831938513 -10.26314248197065, 29.510478201921078 -10.26314248197065, 29.510478201921078 -10.239635570714167, 29.486744831938513 -10.239635570714167, 29.486744831938513 -10.26314248197065))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_32.00_-12.00_0.3.4,32.00_-12.00,0.3.4,"POLYGON ((31.986685180342892 -12.013129811565369, 32.0105380301735 -12.013129811565369, 32.0105380301735 -11.989647880972546, 31.986685180342892 -11.989647880972546, 31.986685180342892 -12.013129811565369))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_30.75_-13.50_0.3.4,30.75_-13.50,0.3.4,"POLYGON ((30.736628784595936 -13.513114744189576, 30.760594567985557 -13.513114744189576, 30.760594567985557 -13.489662780712473, 30.736628784595936 -13.489662780712473, 30.736628784595936 -13.513114744189576))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_20.75_-14.50_0.3.4,20.75_-14.50,0.3.4,"POLYGON ((20.736494786500305 -14.513193831311401, 20.760728644398185 -14.513193831311401, 20.760728644398185 -14.489583820564624, 20.736494786500305 -14.489583820564624, 20.736494786500305 -14.513193831311401))","[(16709, '2018-10-15', '2018-10-21')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_18.00_-17.25_0.3.4,18.00_-17.25,0.3.4,"POLYGON ((17.986160916879555 -17.26335277232863, 18.011062732893922 -17.26335277232863, 18.011062732893922 -17.239425041799493, 17.986160916879555 -17.239425041799493, 17.986160916879555 -17.26335277232863))","[(16709, '2018-10-15', '2018-10-21')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_32.75_-11.50_0.3.4,32.75_-11.50,0.3.4,"POLYGON ((32.73669936409722 -11.513137447985688, 32.76052379771864 -11.513137447985688, 32.76052379771864 -11.489640327689447, 32.73669936409722 -11.489640327689447, 32.73669936409722 -11.513137447985688))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_24.75_-15.00_0.3.4,24.75_-15.00,0.3.4,"POLYGON ((24.736529652503183 -15.013132443145185, 24.76069383959892 -15.013132443145185, 24.76069383959892 -14.989645018182093, 24.736529652503183 -14.989645018182093, 24.736529652503183 -15.013132443145185))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_27.00_5.25_0.3.4,27.00_5.25,0.3.4,"POLYGON ((26.987013411159317 5.236984782981889, 27.010209227818173 5.236984782981889, 27.010209227818173 5.260237712174268, 26.987013411159317 5.260237712174268, 26.987013411159317 5.236984782981889))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_29.25_-10.50_0.3.4,29.25_-10.50,0.3.4,"POLYGON ((29.236729722535163 -10.513147922948306, 29.260493334407954 -10.513147922948306, 29.260493334407954 -10.489630099392153, 29.236729722535163 -10.489630099392153, 29.236729722535163 -10.513147922948306))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_31.75_-10.25_0.3.4,31.75_-10.25,0.3.4,"POLYGON ((31.736791289747984 -10.263096325685188, 31.76043176955029 -10.263096325685188, 31.76043176955029 -10.239681418321531, 31.736791289747984 -10.239681418321531, 31.736791289747984 -10.263096325685188))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_31.50_-12.75_0.3.4,31.50_-12.75,0.3.4,"POLYGON ((31.48665205353339 -12.763128220187367, 31.510571226842252 -12.763128220187367, 31.510571226842252 -12.73964939929806, 31.48665205353339 -12.73964939929806, 31.48665205353339 -12.763128220187367))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_28.25_4.00_0.3.4,28.25_4.00,0.3.4,"POLYGON ((28.2370716613615 3.9870226029319134, 28.26015087420145 3.9870226029319134, 28.26015087420145 4.010200043392147, 28.2370716613615 4.010200043392147, 28.2370716613615 3.9870226029319134))","[(8328, '2017-03-04', '2017-03-18')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_30.00_-9.75_0.3.4,30.00_-9.75,0.3.4,"POLYGON ((29.98677630452713 -9.763129605992177, 30.01044668355485 -9.763129605992177, 30.01044668355485 -9.739648507098181, 29.98677630452713 -9.739648507098181, 29.98677630452713 -9.763129605992177))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_28.00_-9.50_0.3.4,28.00_-9.50,0.3.4,"POLYGON ((27.98680239729195 -9.51311242851298, 28.01042058531498 -9.51311242851298, 28.01042058531498 -9.489665531693584, 27.98680239729195 -9.489665531693584, 27.98680239729195 -9.51311242851298))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_5.50_33.50_0.3.4,5.50_33.50,0.3.4,"POLYGON ((5.483860434465245 33.48625106135252, 5.513365286365898 33.48625106135252, 5.513365286365898 33.510970441389375, 5.483860434465245 33.510970441389375, 5.483860434465245 33.48625106135252))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_28.75_-11.00_0.3.4,28.75_-11.00,0.3.4,"POLYGON ((28.736700759011843 -11.013156811100565, 28.760522344477316 -11.013156811100565, 28.760522344477316 -10.989621150273612, 28.736700759011843 -10.989621150273612, 28.736700759011843 -11.013156811100565))","[(7471, '2016-11-05', '2016-11-15')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_9.00_5.25_0.3.4,9.00_5.25,0.3.4,"POLYGON ((8.987013411159317 5.236984782981889, 9.010209227818173 5.236984782981889, 9.010209227818173 5.260237712174268, 8.987013411159317 5.260237712174268, 8.987013411159317 5.236984782981889))","[(643, '2016-02-29', '2016-03-16')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_27.50_3.75_0.3.4,27.50_3.75,0.3.4,"POLYGON ((27.48707298683823 3.7370204484321103, 27.51014953087721 3.7370204484321103, 27.51014953087721 3.760202147841529, 27.48707298683823 3.760202147841529, 27.48707298683823 3.7370204484321103))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_25.00_-13.50_0.3.4,25.00_-13.50,0.3.4,"POLYGON ((24.986620269461408 -13.513123086648255, 25.010603081778953 -13.513123086648255, 25.010603081778953 -13.489654459335258, 24.986620269461408 -13.489654459335258, 24.986620269461408 -13.513123086648255))","[(6772, '2016-10-10', '2016-11-03')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_17.00_-17.00_0.3.4,17.00_-17.00,0.3.4,"POLYGON ((16.98621489959932 -17.013317082774346, 17.011008741404748 -17.013317082774346, 17.011008741404748 -16.98946065666505, 16.98621489959932 -16.98946065666505, 16.98621489959932 -17.013317082774346))","[(16709, '2018-10-15', '2018-10-21')]",grassland,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_4.00_9.00_0.3.4,4.00_9.00,0.3.4,"POLYGON ((3.9868314242436935 8.98689965790481, 4.010391516424277 8.98689965790481, 4.010391516424277 9.010322767018629, 3.9868314242436935 9.010322767018629, 3.9868314242436935 8.98689965790481))","[(18297, '2019-04-03', '2019-04-09')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_2.00_33.50_0.3.4,2.00_33.50,0.3.4,"POLYGON ((1.9842225961917133 33.486554267095414, 2.013003228892442 33.486554267095414, 2.013003228892442 33.510666890848604, 1.9842225961917133 33.510666890848604, 1.9842225961917133 33.486554267095414))","[(36700, '2021-06-25', '2021-07-07')]",soil,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
mc_26.00_5.00_0.3.4,26.00_5.00,0.3.4,"POLYGON ((25.98702119463472 4.986987951989565, 26.010201426935183 4.986987951989565, 26.010201426935183 5.010234472138756, 25.98702119463472 5.010234472138756, 25.98702119463472 4.986987951989565))","[(833, '2016-03-03', '2016-03-13')]",broadtree,-,-,1.0,1,1.0,1,1,1.0,1.0,-1,-1,-1.0,,Africa
